['Iwasawa', 'Coronal', 9, 12, 1, [(-31.842883, 20.0, 109.192882), (-40.046008, 20.0, 105.911632), (-49.889758, 20.0, 100.989757), (-59.733508, 20.0, 96.067882), (-69.577258, 20.0, 87.864757), (-79.421008, 20.0, 81.302257), (-87.624133, 20.0, 71.458507), (-94.186633, 20.0, 61.614757), (-97.467883, 20.0, 51.771007), (-99.108508, 20.0, 41.927257), (-99.108508, 20.0, 32.083507), (-100.749133, 20.0, 22.239756999999997), (-102.389758, 20.0, 12.396006999999997), (-102.389758, 20.0, 4.192881999999997), (-104.030383, 20.0, -4.010243000000003), (-105.671008, 20.0, -12.213368000000003), (-105.671008, 20.0, -20.416493000000003), (-107.311633, 20.0, -28.619618000000003), (-107.311633, 20.0, -36.822743), (-108.952258, 20.0, -45.025868), (-110.592883, 20.0, -53.228993), (-110.592883, 20.0, -61.432118), (-112.233508, 20.0, -69.635243), (-113.874133, 20.0, -79.478993), (-113.874133, 20.0, -89.322743), (-115.514758, 20.0, -99.166493), (-104.030383, 20.0, -87.682118), (-92.546008, 20.0, -81.119618), (-76.139758, 20.0, -79.478993), (-64.655383, 20.0, -79.478993), (-51.530383, 20.0, -82.760243), (-40.046008, 20.0, -86.041493), (-26.921008, 20.0, -92.603993), (-15.436633, 20.0, -99.166493), (-7.2335080000000005, 20.0, -104.088368), (-5.5928830000000005, 20.0, -102.447743), (-3.9522580000000005, 20.0, -94.244618), (-3.9522580000000005, 20.0, -84.400868), (-3.9522580000000005, 20.0, -74.557118), (-3.9522580000000005, 20.0, -64.713368), (-3.9522580000000005, 20.0, -54.869618), (-3.9522580000000005, 20.0, -45.025868), (-8.874133, 20.0, -35.182118), (-15.436633, 20.0, -25.338368000000003), (-17.077258, 20.0, -15.494618000000003), (-15.436633, 20.0, -5.650868000000003), (-10.514758, 20.0, 2.5522569999999973), (-5.5928830000000005, 20.0, 10.755381999999997), (-2.3116330000000005, 20.0, 18.958506999999997), (0.9696169999999995, 20.0, 27.161631999999997), (0.9696169999999995, 20.0, 35.364757), (2.6102419999999995, 20.0, 43.567882), (0.9696169999999995, 20.0, 51.771007), (-0.6710080000000005, 20.0, 59.974132), (-0.6710080000000005, 20.0, 68.177257), (-0.6710080000000005, 20.0, 76.380382), (-2.3116330000000005, 20.0, 84.583507), (-7.2335080000000005, 20.0, 92.786632), (-13.796008, 20.0, 100.989757), (-20.358508, 20.0, 107.552257)]]
['Iwasawa', 'Sagittal', 1, 25, 2, [(-90.0, 12.96875, 61.00246899999999), (-90.0, 7.03125, 56.54934399999999), (-90.0, -0.390625, 52.09621899999999), (-90.0, -6.328125, 46.15871899999999), (-90.0, -12.265625, 38.73684399999999), (-90.0, -16.71875, 31.31496899999999), (-90.0, -19.6875, 23.89309399999999), (-90.0, -22.65625, 16.47121899999999), (-90.0, -24.140625, 9.04934399999999), (-90.0, -24.140625, 1.6274689999999907), (-90.0, -25.625, -5.794406000000009), (-90.0, -25.625, -13.21628100000001), (-90.0, -27.109375, -20.63815600000001), (-90.0, -27.109375, -26.57565600000001), (-90.0, -28.59375, -32.51315600000001), (-90.0, -28.59375, -38.45065600000001), (-90.0, -30.078125, -44.38815600000001), (-90.0, -30.078125, -50.32565600000001), (-90.0, -30.078125, -56.26315600000001), (-90.0, -30.078125, -62.20065600000001), (-90.0, -31.5625, -68.13815600000001), (-90.0, -31.5625, -74.07565600000001), (-90.0, -31.5625, -80.01315600000001), (-90.0, -33.046875, -85.95065600000001), (-90.0, -33.046875, -93.37253100000001), (-90.0, -31.5625, -103.76315600000001), (-90.0, -19.6875, -91.88815600000001), (-90.0, -9.296875, -84.46628100000001), (-90.0, 2.578125, -80.01315600000001), (-90.0, 14.453125, -77.04440600000001), (-90.0, 24.84375, -77.04440600000001), (-90.0, 36.71875, -80.01315600000001), (-90.0, 45.625, -82.98190600000001), (-90.0, 54.53125, -88.91940600000001), (-90.0, 63.4375, -97.82565600000001), (-90.0, 63.4375, -87.43503100000001), (-90.0, 61.953125, -81.49753100000001), (-90.0, 60.46875, -74.07565600000001), (-90.0, 58.984375, -66.65378100000001), (-90.0, 56.015625, -59.23190600000001), (-90.0, 54.53125, -51.81003100000001), (-90.0, 53.046875, -44.38815600000001), (-90.0, 51.5625, -36.96628100000001), (-90.0, 50.078125, -29.54440600000001), (-90.0, 50.078125, -23.60690600000001), (-90.0, 48.59375, -17.66940600000001), (-90.0, 47.109375, -11.73190600000001), (-90.0, 45.625, -5.794406000000009), (-90.0, 42.65625, 0.14309399999999073), (-90.0, 41.171875, 6.080593999999991), (-90.0, 41.171875, 12.01809399999999), (-90.0, 41.171875, 17.95559399999999), (-90.0, 41.171875, 23.89309399999999), (-90.0, 39.6875, 29.83059399999999), (-90.0, 38.203125, 35.76809399999999), (-90.0, 36.71875, 41.70559399999999), (-90.0, 35.234375, 47.64309399999999), (-90.0, 32.265625, 53.58059399999999), (-90.0, 27.8125, 58.03371899999999), (-90.0, 21.875, 61.00246899999999)]]
['Iwasawa', 'Sagittal', 2, 16, 2, [(-80.0, 21.875, 75.84621899999999), (-80.0, 14.453125, 74.36184399999999), (-80.0, 5.546875, 69.90871899999999), (-80.0, -3.359375, 63.97121899999999), (-80.0, -12.265625, 55.06496899999999), (-80.0, -18.203125, 46.15871899999999), (-80.0, -24.140625, 37.25246899999999), (-80.0, -28.59375, 28.34621899999999), (-80.0, -33.046875, 19.43996899999999), (-80.0, -34.53125, 12.01809399999999), (-80.0, -36.015625, 4.596218999999991), (-80.0, -38.984375, -2.8256560000000093), (-80.0, -38.984375, -10.24753100000001), (-80.0, -40.46875, -17.66940600000001), (-80.0, -41.953125, -25.09128100000001), (-80.0, -41.953125, -32.51315600000001), (-80.0, -41.953125, -39.93503100000001), (-80.0, -41.953125, -47.35690600000001), (-80.0, -41.953125, -54.77878100000001), (-80.0, -41.953125, -62.20065600000001), (-80.0, -41.953125, -69.62253100000001), (-80.0, -41.953125, -77.04440600000001), (-80.0, -41.953125, -84.46628100000001), (-80.0, -43.4375, -91.88815600000001), (-80.0, -43.4375, -99.31003100000001), (-80.0, -40.46875, -111.18503100000001), (-80.0, -31.5625, -100.79440600000001), (-80.0, -24.140625, -91.88815600000001), (-80.0, -12.265625, -84.46628100000001), (-80.0, -0.390625, -78.52878100000001), (-80.0, 17.421875, -75.56003100000001), (-80.0, 26.328125, -75.56003100000001), (-80.0, 41.171875, -80.01315600000001), (-80.0, 53.046875, -85.95065600000001), (-80.0, 67.890625, -103.76315600000001), (-80.0, 67.890625, -94.85690600000001), (-80.0, 67.890625, -88.91940600000001), (-80.0, 66.40625, -81.49753100000001), (-80.0, 64.921875, -74.07565600000001), (-80.0, 64.921875, -66.65378100000001), (-80.0, 63.4375, -59.23190600000001), (-80.0, 61.953125, -51.81003100000001), (-80.0, 61.953125, -44.38815600000001), (-80.0, 60.46875, -36.96628100000001), (-80.0, 60.46875, -29.54440600000001), (-80.0, 58.984375, -22.12253100000001), (-80.0, 57.5, -14.70065600000001), (-80.0, 56.015625, -7.278781000000009), (-80.0, 54.53125, 0.14309399999999073), (-80.0, 53.046875, 7.564968999999991), (-80.0, 51.5625, 14.98684399999999), (-80.0, 50.078125, 22.40871899999999), (-80.0, 48.59375, 29.83059399999999), (-80.0, 47.109375, 37.25246899999999), (-80.0, 45.625, 44.67434399999999), (-80.0, 42.65625, 52.09621899999999), (-80.0, 41.171875, 58.03371899999999), (-80.0, 38.203125, 63.97121899999999), (-80.0, 35.234375, 69.90871899999999), (-80.0, 30.78125, 74.36184399999999)]]
['Iwasawa', 'Sagittal', 3, 23, 2, [(-70.0, 15.9375, 80.29934399999999), (-70.0, 8.515625, 77.33059399999999), (-70.0, -0.390625, 72.87746899999999), (-70.0, -9.296875, 65.45559399999999), (-70.0, -13.75, 58.03371899999999), (-70.0, -18.203125, 50.61184399999999), (-70.0, -22.65625, 43.18996899999999), (-70.0, -28.59375, 35.76809399999999), (-70.0, -33.046875, 28.34621899999999), (-70.0, -37.5, 20.92434399999999), (-70.0, -38.984375, 13.50246899999999), (-70.0, -41.953125, 6.080593999999991), (-70.0, -43.4375, -1.3412810000000093), (-70.0, -44.921875, -8.76315600000001), (-70.0, -44.921875, -16.18503100000001), (-70.0, -46.40625, -23.60690600000001), (-70.0, -47.890625, -31.02878100000001), (-70.0, -47.890625, -38.45065600000001), (-70.0, -47.890625, -45.87253100000001), (-70.0, -47.890625, -53.29440600000001), (-70.0, -47.890625, -60.71628100000001), (-70.0, -47.890625, -68.13815600000001), (-70.0, -46.40625, -75.56003100000001), (-70.0, -46.40625, -85.95065600000001), (-70.0, -44.921875, -94.85690600000001), (-70.0, -44.921875, -108.21628100000001), (-70.0, -34.53125, -97.82565600000001), (-70.0, -21.171875, -85.95065600000001), (-70.0, -7.8125, -78.52878100000001), (-70.0, 7.03125, -74.07565600000001), (-70.0, 21.875, -74.07565600000001), (-70.0, 35.234375, -77.04440600000001), (-70.0, 47.109375, -82.98190600000001), (-70.0, 57.5, -88.91940600000001), (-70.0, 67.890625, -99.31003100000001), (-70.0, 69.375, -90.40378100000001), (-70.0, 69.375, -82.98190600000001), (-70.0, 67.890625, -74.07565600000001), (-70.0, 67.890625, -65.16940600000001), (-70.0, 67.890625, -57.74753100000001), (-70.0, 67.890625, -50.32565600000001), (-70.0, 66.40625, -42.90378100000001), (-70.0, 66.40625, -35.48190600000001), (-70.0, 66.40625, -28.06003100000001), (-70.0, 64.921875, -20.63815600000001), (-70.0, 64.921875, -13.21628100000001), (-70.0, 64.921875, -5.794406000000009), (-70.0, 64.921875, 1.6274689999999907), (-70.0, 63.4375, 9.04934399999999), (-70.0, 61.953125, 16.47121899999999), (-70.0, 60.46875, 23.89309399999999), (-70.0, 58.984375, 31.31496899999999), (-70.0, 57.5, 38.73684399999999), (-70.0, 54.53125, 46.15871899999999), (-70.0, 51.5625, 53.58059399999999), (-70.0, 50.078125, 61.00246899999999), (-70.0, 47.109375, 68.42434399999999), (-70.0, 41.171875, 74.36184399999999), (-70.0, 33.75, 78.81496899999999), (-70.0, 26.328125, 80.29934399999999)]]
['Iwasawa', 'Sagittal', 4, 32, 2, [(-60.0, 21.875, 95.14309399999999), (-60.0, 14.453125, 90.68996899999999), (-60.0, 5.546875, 86.23684399999999), (-60.0, -3.359375, 80.29934399999999), (-60.0, -12.265625, 72.87746899999999), (-60.0, -21.171875, 66.93996899999999), (-60.0, -27.109375, 58.03371899999999), (-60.0, -31.5625, 49.12746899999999), (-60.0, -36.015625, 40.22121899999999), (-60.0, -40.46875, 31.31496899999999), (-60.0, -41.953125, 22.40871899999999), (-60.0, -44.921875, 13.50246899999999), (-60.0, -47.890625, 4.596218999999991), (-60.0, -49.375, -4.310031000000009), (-60.0, -50.859375, -13.21628100000001), (-60.0, -50.859375, -22.12253100000001), (-60.0, -52.34375, -31.02878100000001), (-60.0, -52.34375, -39.93503100000001), (-60.0, -52.34375, -48.84128100000001), (-60.0, -50.859375, -57.74753100000001), (-60.0, -50.859375, -66.65378100000001), (-60.0, -50.859375, -75.56003100000001), (-60.0, -50.859375, -84.46628100000001), (-60.0, -50.859375, -91.88815600000001), (-60.0, -49.375, -99.31003100000001), (-60.0, -46.40625, -109.70065600000001), (-60.0, -38.984375, -97.82565600000001), (-60.0, -30.078125, -90.40378100000001), (-60.0, -19.6875, -82.98190600000001), (-60.0, -9.296875, -77.04440600000001), (-60.0, 8.515625, -75.56003100000001), (-60.0, 29.296875, -77.04440600000001), (-60.0, 41.171875, -81.49753100000001), (-60.0, 54.53125, -90.40378100000001), (-60.0, 70.859375, -102.27878100000001), (-60.0, 69.375, -96.34128100000001), (-60.0, 69.375, -88.91940600000001), (-60.0, 69.375, -80.01315600000001), (-60.0, 69.375, -71.10690600000001), (-60.0, 69.375, -62.20065600000001), (-60.0, 67.890625, -53.29440600000001), (-60.0, 67.890625, -44.38815600000001), (-60.0, 66.40625, -35.48190600000001), (-60.0, 66.40625, -26.57565600000001), (-60.0, 66.40625, -17.66940600000001), (-60.0, 66.40625, -8.76315600000001), (-60.0, 66.40625, 0.14309399999999073), (-60.0, 64.921875, 9.04934399999999), (-60.0, 64.921875, 17.95559399999999), (-60.0, 64.921875, 26.86184399999999), (-60.0, 61.953125, 35.76809399999999), (-60.0, 60.46875, 43.18996899999999), (-60.0, 58.984375, 50.61184399999999), (-60.0, 57.5, 58.03371899999999), (-60.0, 57.5, 65.45559399999999), (-60.0, 54.53125, 72.87746899999999), (-60.0, 53.046875, 80.29934399999999), (-60.0, 47.109375, 86.23684399999999), (-60.0, 39.6875, 90.68996899999999), (-60.0, 32.265625, 93.65871899999999)]]
['Iwasawa', 'Sagittal', 5, 3, 2, [(-50.0, 23.359375, 102.56496899999999), (-50.0, 15.9375, 98.11184399999999), (-50.0, 7.03125, 92.17434399999999), (-50.0, -1.875, 83.26809399999999), (-50.0, -10.78125, 74.36184399999999), (-50.0, -19.6875, 66.93996899999999), (-50.0, -28.59375, 59.51809399999999), (-50.0, -34.53125, 50.61184399999999), (-50.0, -40.46875, 41.70559399999999), (-50.0, -44.921875, 32.79934399999999), (-50.0, -47.890625, 23.89309399999999), (-50.0, -50.859375, 14.98684399999999), (-50.0, -52.34375, 6.080593999999991), (-50.0, -53.828125, -2.8256560000000093), (-50.0, -55.3125, -11.73190600000001), (-50.0, -55.3125, -20.63815600000001), (-50.0, -55.3125, -29.54440600000001), (-50.0, -55.3125, -38.45065600000001), (-50.0, -55.3125, -47.35690600000001), (-50.0, -55.3125, -56.26315600000001), (-50.0, -55.3125, -65.16940600000001), (-50.0, -53.828125, -74.07565600000001), (-50.0, -52.34375, -81.49753100000001), (-50.0, -52.34375, -88.91940600000001), (-50.0, -50.859375, -97.82565600000001), (-50.0, -47.890625, -111.18503100000001), (-50.0, -43.4375, -102.27878100000001), (-50.0, -31.5625, -87.43503100000001), (-50.0, -18.203125, -78.52878100000001), (-50.0, -1.875, -75.56003100000001), (-50.0, 12.96875, -75.56003100000001), (-50.0, 30.78125, -80.01315600000001), (-50.0, 45.625, -87.43503100000001), (-50.0, 56.015625, -93.37253100000001), (-50.0, 69.375, -100.79440600000001), (-50.0, 69.375, -96.34128100000001), (-50.0, 69.375, -88.91940600000001), (-50.0, 69.375, -80.01315600000001), (-50.0, 69.375, -71.10690600000001), (-50.0, 69.375, -62.20065600000001), (-50.0, 69.375, -53.29440600000001), (-50.0, 69.375, -44.38815600000001), (-50.0, 69.375, -35.48190600000001), (-50.0, 69.375, -26.57565600000001), (-50.0, 69.375, -17.66940600000001), (-50.0, 69.375, -8.76315600000001), (-50.0, 69.375, 0.14309399999999073), (-50.0, 69.375, 9.04934399999999), (-50.0, 67.890625, 17.95559399999999), (-50.0, 66.40625, 26.86184399999999), (-50.0, 63.4375, 35.76809399999999), (-50.0, 61.953125, 43.18996899999999), (-50.0, 60.46875, 50.61184399999999), (-50.0, 58.984375, 58.03371899999999), (-50.0, 57.5, 65.45559399999999), (-50.0, 54.53125, 72.87746899999999), (-50.0, 51.5625, 80.29934399999999), (-50.0, 45.625, 87.72121899999999), (-50.0, 39.6875, 95.14309399999999), (-50.0, 33.75, 99.59621899999999)]]
['Iwasawa', 'Sagittal', 6, 15, 2, [(-40.0, 20.390625, 105.53371899999999), (-40.0, 12.96875, 101.08059399999999), (-40.0, 4.0625, 95.14309399999999), (-40.0, -4.84375, 87.72121899999999), (-40.0, -13.75, 78.81496899999999), (-40.0, -22.65625, 69.90871899999999), (-40.0, -30.078125, 61.00246899999999), (-40.0, -37.5, 52.09621899999999), (-40.0, -43.4375, 43.18996899999999), (-40.0, -47.890625, 34.28371899999999), (-40.0, -50.859375, 25.37746899999999), (-40.0, -53.828125, 16.47121899999999), (-40.0, -56.796875, 7.564968999999991), (-40.0, -59.765625, -1.3412810000000093), (-40.0, -59.765625, -10.24753100000001), (-40.0, -61.25, -19.15378100000001), (-40.0, -61.25, -28.06003100000001), (-40.0, -61.25, -36.96628100000001), (-40.0, -61.25, -45.87253100000001), (-40.0, -61.25, -54.77878100000001), (-40.0, -61.25, -63.68503100000001), (-40.0, -61.25, -72.59128100000001), (-40.0, -59.765625, -81.49753100000001), (-40.0, -58.28125, -90.40378100000001), (-40.0, -58.28125, -100.79440600000001), (-40.0, -55.3125, -109.70065600000001), (-40.0, -43.4375, -99.31003100000001), (-40.0, -31.5625, -90.40378100000001), (-40.0, -16.71875, -82.98190600000001), (-40.0, 2.578125, -78.52878100000001), (-40.0, 18.90625, -80.01315600000001), (-40.0, 35.234375, -87.43503100000001), (-40.0, 44.140625, -93.37253100000001), (-40.0, 56.015625, -102.27878100000001), (-40.0, 64.921875, -112.66940600000001), (-40.0, 64.921875, -106.73190600000001), (-40.0, 64.921875, -97.82565600000001), (-40.0, 64.921875, -88.91940600000001), (-40.0, 64.921875, -80.01315600000001), (-40.0, 64.921875, -71.10690600000001), (-40.0, 64.921875, -62.20065600000001), (-40.0, 64.921875, -53.29440600000001), (-40.0, 64.921875, -44.38815600000001), (-40.0, 66.40625, -35.48190600000001), (-40.0, 67.890625, -26.57565600000001), (-40.0, 66.40625, -17.66940600000001), (-40.0, 66.40625, -8.76315600000001), (-40.0, 66.40625, 0.14309399999999073), (-40.0, 66.40625, 9.04934399999999), (-40.0, 66.40625, 17.95559399999999), (-40.0, 64.921875, 26.86184399999999), (-40.0, 63.4375, 35.76809399999999), (-40.0, 61.953125, 44.67434399999999), (-40.0, 58.984375, 53.58059399999999), (-40.0, 56.015625, 62.48684399999999), (-40.0, 53.046875, 71.39309399999999), (-40.0, 51.5625, 80.29934399999999), (-40.0, 48.59375, 89.20559399999999), (-40.0, 41.171875, 95.14309399999999), (-40.0, 32.265625, 99.59621899999999)]]
['Iwasawa', 'Sagittal', 8, 6, 2, [(-20.0, 12.96875, 109.98684399999999), (-20.0, 5.546875, 105.53371899999999), (-20.0, -3.359375, 99.59621899999999), (-20.0, -12.265625, 93.65871899999999), (-20.0, -21.171875, 87.72121899999999), (-20.0, -27.109375, 80.29934399999999), (-20.0, -33.046875, 71.39309399999999), (-20.0, -37.5, 62.48684399999999), (-20.0, -41.953125, 53.58059399999999), (-20.0, -44.921875, 44.67434399999999), (-20.0, -49.375, 35.76809399999999), (-20.0, -53.828125, 26.86184399999999), (-20.0, -55.3125, 17.95559399999999), (-20.0, -56.796875, 9.04934399999999), (-20.0, -59.765625, 0.14309399999999073), (-20.0, -61.25, -8.76315600000001), (-20.0, -61.25, -17.66940600000001), (-20.0, -62.734375, -26.57565600000001), (-20.0, -62.734375, -35.48190600000001), (-20.0, -62.734375, -44.38815600000001), (-20.0, -62.734375, -53.29440600000001), (-20.0, -62.734375, -62.20065600000001), (-20.0, -61.25, -77.04440600000001), (-20.0, -59.765625, -90.40378100000001), (-20.0, -58.28125, -100.79440600000001), (-20.0, -56.796875, -106.73190600000001), (-20.0, -44.921875, -102.27878100000001), (-20.0, -34.53125, -96.34128100000001), (-20.0, -22.65625, -90.40378100000001), (-20.0, -7.8125, -85.95065600000001), (-20.0, 8.515625, -85.95065600000001), (-20.0, 21.875, -88.91940600000001), (-20.0, 32.265625, -93.37253100000001), (-20.0, 41.171875, -99.31003100000001), (-20.0, 50.078125, -105.24753100000001), (-20.0, 56.015625, -105.24753100000001), (-20.0, 57.5, -96.34128100000001), (-20.0, 58.984375, -85.95065600000001), (-20.0, 58.984375, -77.04440600000001), (-20.0, 60.46875, -68.13815600000001), (-20.0, 60.46875, -59.23190600000001), (-20.0, 60.46875, -50.32565600000001), (-20.0, 61.953125, -41.41940600000001), (-20.0, 61.953125, -32.51315600000001), (-20.0, 61.953125, -23.60690600000001), (-20.0, 61.953125, -14.70065600000001), (-20.0, 61.953125, -5.794406000000009), (-20.0, 60.46875, 3.1118439999999907), (-20.0, 60.46875, 12.01809399999999), (-20.0, 60.46875, 20.92434399999999), (-20.0, 58.984375, 29.83059399999999), (-20.0, 57.5, 38.73684399999999), (-20.0, 56.015625, 47.64309399999999), (-20.0, 53.046875, 56.54934399999999), (-20.0, 50.078125, 65.45559399999999), (-20.0, 47.109375, 74.36184399999999), (-20.0, 42.65625, 83.26809399999999), (-20.0, 39.6875, 92.17434399999999), (-20.0, 33.75, 101.08059399999999), (-20.0, 24.84375, 108.50246899999999)]]
['Iwasawa', 'Coronal', 4, 9, 3, [(-20.358508, -30.0, 55.052257), (-26.921008, -30.0, 53.411632), (-35.124133, -30.0, 50.130382), (-43.327258, -30.0, 48.489757), (-51.530383, -30.0, 45.208507), (-59.733508, -30.0, 40.286632), (-67.936633, -30.0, 33.724132), (-74.499133, -30.0, 25.521006999999997), (-79.421008, -30.0, 17.317881999999997), (-85.983508, -30.0, 9.114756999999997), (-89.264758, -30.0, 0.9116319999999973), (-90.905383, -30.0, -7.291493000000003), (-92.546008, -30.0, -15.494618000000003), (-95.827258, -30.0, -23.697743000000003), (-97.467883, -30.0, -31.900868000000003), (-97.467883, -30.0, -38.463368), (-97.467883, -30.0, -45.025868), (-97.467883, -30.0, -51.588368), (-97.467883, -30.0, -58.150868), (-97.467883, -30.0, -64.713368), (-99.108508, -30.0, -71.275868), (-99.108508, -30.0, -79.478993), (-100.749133, -30.0, -89.322743), (-100.749133, -30.0, -97.525868), (-99.108508, -30.0, -105.728993), (-94.186633, -30.0, -112.291493), (-85.983508, -30.0, -104.088368), (-81.061633, -30.0, -100.807118), (-74.499133, -30.0, -95.885243), (-64.655383, -30.0, -94.244618), (-54.811633, -30.0, -94.244618), (-43.327258, -30.0, -92.603993), (-35.124133, -30.0, -92.603993), (-28.561633, -30.0, -92.603993), (-18.717883, -30.0, -92.603993), (-18.717883, -30.0, -89.322743), (-20.358508, -30.0, -84.400868), (-20.358508, -30.0, -77.838368), (-20.358508, -30.0, -71.275868), (-21.999133, -30.0, -64.713368), (-21.999133, -30.0, -58.150868), (-21.999133, -30.0, -51.588368), (-21.999133, -30.0, -45.025868), (-21.999133, -30.0, -38.463368), (-20.358508, -30.0, -31.900868000000003), (-18.717883, -30.0, -25.338368000000003), (-15.436633, -30.0, -18.775868000000003), (-13.796008, -30.0, -12.213368000000003), (-12.155383, -30.0, -5.650868000000003), (-10.514758, -30.0, 0.9116319999999973), (-8.874133, -30.0, 7.474131999999997), (-7.2335080000000005, -30.0, 14.036631999999997), (-5.5928830000000005, -30.0, 20.599131999999997), (-2.3116330000000005, -30.0, 27.161631999999997), (-0.6710080000000005, -30.0, 33.724132), (-0.6710080000000005, -30.0, 40.286632), (-0.6710080000000005, -30.0, 45.208507), (-2.3116330000000005, -30.0, 50.130382), (-7.2335080000000005, -30.0, 53.411632), (-12.155383, -30.0, 55.052257)]]
['Iwasawa', 'Coronal', 6, 28, 3, [(-41.686633, -10.0, 78.021007), (-48.249133, -10.0, 76.380382), (-56.452258, -10.0, 73.099132), (-64.655383, -10.0, 71.458507), (-72.858508, -10.0, 66.536632), (-81.061633, -10.0, 59.974132), (-87.624133, -10.0, 51.771007), (-92.546008, -10.0, 43.567882), (-95.827258, -10.0, 35.364757), (-99.108508, -10.0, 27.161631999999997), (-100.749133, -10.0, 18.958506999999997), (-102.389758, -10.0, 10.755381999999997), (-102.389758, -10.0, 2.5522569999999973), (-104.030383, -10.0, -5.650868000000003), (-104.030383, -10.0, -13.853993000000003), (-104.030383, -10.0, -22.057118000000003), (-104.030383, -10.0, -30.260243000000003), (-104.030383, -10.0, -38.463368), (-104.030383, -10.0, -46.666493), (-105.671008, -10.0, -54.869618), (-105.671008, -10.0, -61.432118), (-107.311633, -10.0, -67.994618), (-108.952258, -10.0, -74.557118), (-108.952258, -10.0, -81.119618), (-108.952258, -10.0, -89.322743), (-105.671008, -10.0, -97.525868), (-99.108508, -10.0, -90.963368), (-94.186633, -10.0, -89.322743), (-85.983508, -10.0, -87.682118), (-74.499133, -10.0, -84.400868), (-64.655383, -10.0, -82.760243), (-51.530383, -10.0, -81.119618), (-40.046008, -10.0, -84.400868), (-30.202258, -10.0, -87.682118), (-20.358508, -10.0, -82.760243), (-18.717883, -10.0, -74.557118), (-18.717883, -10.0, -67.994618), (-18.717883, -10.0, -61.432118), (-18.717883, -10.0, -54.869618), (-20.358508, -10.0, -48.307118), (-20.358508, -10.0, -41.744618), (-20.358508, -10.0, -35.182118), (-20.358508, -10.0, -28.619618000000003), (-20.358508, -10.0, -22.057118000000003), (-21.999133, -10.0, -15.494618000000003), (-21.999133, -10.0, -8.932118000000003), (-21.999133, -10.0, -2.3696180000000027), (-21.999133, -10.0, 4.192881999999997), (-20.358508, -10.0, 10.755381999999997), (-20.358508, -10.0, 17.317881999999997), (-18.717883, -10.0, 23.880381999999997), (-17.077258, -10.0, 30.442881999999997), (-15.436633, -10.0, 37.005382), (-15.436633, -10.0, 43.567882), (-17.077258, -10.0, 50.130382), (-17.077258, -10.0, 56.692882), (-21.999133, -10.0, 63.255382), (-23.639758, -10.0, 69.817882), (-26.921008, -10.0, 74.739757), (-33.483508, -10.0, 78.021007)]]
