['Iwasawa', 'Coronal', 9, 13, 1, [(-30.202258, 20.0, 107.552257), (-38.405383, 20.0, 104.271007), (-48.249133, 20.0, 99.349132), (-58.092883, 20.0, 96.067882), (-67.936633, 20.0, 87.864757), (-77.780383, 20.0, 79.661632), (-84.342883, 20.0, 69.817882), (-87.624133, 20.0, 61.614757), (-92.546008, 20.0, 53.411632), (-95.827258, 20.0, 45.208507), (-97.467883, 20.0, 37.005382), (-99.108508, 20.0, 28.802256999999997), (-100.749133, 20.0, 20.599131999999997), (-102.389758, 20.0, 12.396006999999997), (-102.389758, 20.0, 4.192881999999997), (-104.030383, 20.0, -4.010243000000003), (-104.030383, 20.0, -12.213368000000003), (-105.671008, 20.0, -20.416493000000003), (-105.671008, 20.0, -28.619618000000003), (-107.311633, 20.0, -36.822743), (-107.311633, 20.0, -45.025868), (-108.952258, 20.0, -53.228993), (-110.592883, 20.0, -63.072743), (-112.233508, 20.0, -72.916493), (-112.233508, 20.0, -82.760243), (-113.874133, 20.0, -97.525868), (-105.671008, 20.0, -87.682118), (-95.827258, 20.0, -81.119618), (-84.342883, 20.0, -76.197743), (-71.217883, 20.0, -76.197743), (-59.733508, 20.0, -76.197743), (-49.889758, 20.0, -77.838368), (-40.046008, 20.0, -81.119618), (-20.358508, 20.0, -89.322743), (-3.9522580000000005, 20.0, -97.525868), (-3.9522580000000005, 20.0, -87.682118), (-5.5928830000000005, 20.0, -79.478993), (-5.5928830000000005, 20.0, -71.275868), (-5.5928830000000005, 20.0, -63.072743), (-5.5928830000000005, 20.0, -54.869618), (-3.9522580000000005, 20.0, -46.666493), (-3.9522580000000005, 20.0, -38.463368), (-8.874133, 20.0, -30.260243000000003), (-12.155383, 20.0, -22.057118000000003), (-13.796008, 20.0, -13.853993000000003), (-15.436633, 20.0, -5.650868000000003), (-12.155383, 20.0, 2.5522569999999973), (-7.2335080000000005, 20.0, 10.755381999999997), (-3.9522580000000005, 20.0, 18.958506999999997), (-0.6710080000000005, 20.0, 27.161631999999997), (-0.6710080000000005, 20.0, 35.364757), (0.9696169999999995, 20.0, 43.567882), (0.9696169999999995, 20.0, 51.771007), (0.9696169999999995, 20.0, 59.974132), (-0.6710080000000005, 20.0, 68.177257), (-2.3116330000000005, 20.0, 76.380382), (-3.9522580000000005, 20.0, 84.583507), (-7.2335080000000005, 20.0, 92.786632), (-12.155383, 20.0, 100.989757), (-18.717883, 20.0, 105.911632)]]
['Iwasawa', 'Sagittal', 1, 7, 2, [(-90.0, 12.96875, 61.00246899999999), (-90.0, 7.03125, 56.54934399999999), (-90.0, -0.390625, 52.09621899999999), (-90.0, -6.328125, 46.15871899999999), (-90.0, -12.265625, 38.73684399999999), (-90.0, -16.71875, 31.31496899999999), (-90.0, -19.6875, 23.89309399999999), (-90.0, -22.65625, 16.47121899999999), (-90.0, -24.140625, 9.04934399999999), (-90.0, -24.140625, 1.6274689999999907), (-90.0, -25.625, -5.794406000000009), (-90.0, -25.625, -13.21628100000001), (-90.0, -27.109375, -20.63815600000001), (-90.0, -27.109375, -26.57565600000001), (-90.0, -28.59375, -32.51315600000001), (-90.0, -28.59375, -38.45065600000001), (-90.0, -30.078125, -44.38815600000001), (-90.0, -30.078125, -50.32565600000001), (-90.0, -30.078125, -56.26315600000001), (-90.0, -30.078125, -62.20065600000001), (-90.0, -31.5625, -68.13815600000001), (-90.0, -31.5625, -74.07565600000001), (-90.0, -31.5625, -80.01315600000001), (-90.0, -33.046875, -85.95065600000001), (-90.0, -33.046875, -93.37253100000001), (-90.0, -30.078125, -100.79440600000001), (-90.0, -18.203125, -90.40378100000001), (-90.0, -9.296875, -82.98190600000001), (-90.0, 1.09375, -78.52878100000001), (-90.0, 14.453125, -75.56003100000001), (-90.0, 24.84375, -75.56003100000001), (-90.0, 36.71875, -77.04440600000001), (-90.0, 45.625, -81.49753100000001), (-90.0, 53.046875, -85.95065600000001), (-90.0, 61.953125, -93.37253100000001), (-90.0, 63.4375, -87.43503100000001), (-90.0, 61.953125, -81.49753100000001), (-90.0, 60.46875, -74.07565600000001), (-90.0, 58.984375, -66.65378100000001), (-90.0, 56.015625, -59.23190600000001), (-90.0, 54.53125, -51.81003100000001), (-90.0, 53.046875, -44.38815600000001), (-90.0, 51.5625, -36.96628100000001), (-90.0, 50.078125, -29.54440600000001), (-90.0, 50.078125, -23.60690600000001), (-90.0, 48.59375, -17.66940600000001), (-90.0, 47.109375, -11.73190600000001), (-90.0, 45.625, -5.794406000000009), (-90.0, 42.65625, 0.14309399999999073), (-90.0, 41.171875, 6.080593999999991), (-90.0, 41.171875, 12.01809399999999), (-90.0, 41.171875, 17.95559399999999), (-90.0, 41.171875, 23.89309399999999), (-90.0, 39.6875, 29.83059399999999), (-90.0, 38.203125, 35.76809399999999), (-90.0, 36.71875, 41.70559399999999), (-90.0, 35.234375, 47.64309399999999), (-90.0, 32.265625, 53.58059399999999), (-90.0, 27.8125, 58.03371899999999), (-90.0, 21.875, 61.00246899999999)]]
['Iwasawa', 'Sagittal', 2, 14, 2, [(-80.0, 17.421875, 74.36184399999999), (-80.0, 11.484375, 69.90871899999999), (-80.0, 4.0625, 65.45559399999999), (-80.0, -3.359375, 59.51809399999999), (-80.0, -10.78125, 52.09621899999999), (-80.0, -16.71875, 44.67434399999999), (-80.0, -22.65625, 37.25246899999999), (-80.0, -27.109375, 29.83059399999999), (-80.0, -30.078125, 22.40871899999999), (-80.0, -31.5625, 14.98684399999999), (-80.0, -33.046875, 7.564968999999991), (-80.0, -34.53125, 0.14309399999999073), (-80.0, -36.015625, -7.278781000000009), (-80.0, -37.5, -14.70065600000001), (-80.0, -37.5, -22.12253100000001), (-80.0, -37.5, -29.54440600000001), (-80.0, -37.5, -36.96628100000001), (-80.0, -37.5, -44.38815600000001), (-80.0, -38.984375, -51.81003100000001), (-80.0, -38.984375, -59.23190600000001), (-80.0, -38.984375, -66.65378100000001), (-80.0, -40.46875, -74.07565600000001), (-80.0, -40.46875, -81.49753100000001), (-80.0, -40.46875, -88.91940600000001), (-80.0, -41.953125, -96.34128100000001), (-80.0, -40.46875, -106.73190600000001), (-80.0, -30.078125, -94.85690600000001), (-80.0, -21.171875, -85.95065600000001), (-80.0, -12.265625, -80.01315600000001), (-80.0, -0.390625, -74.07565600000001), (-80.0, 14.453125, -72.59128100000001), (-80.0, 27.8125, -72.59128100000001), (-80.0, 42.65625, -77.04440600000001), (-80.0, 56.015625, -85.95065600000001), (-80.0, 67.890625, -99.31003100000001), (-80.0, 67.890625, -88.91940600000001), (-80.0, 66.40625, -81.49753100000001), (-80.0, 64.921875, -74.07565600000001), (-80.0, 64.921875, -66.65378100000001), (-80.0, 63.4375, -59.23190600000001), (-80.0, 61.953125, -51.81003100000001), (-80.0, 61.953125, -44.38815600000001), (-80.0, 60.46875, -36.96628100000001), (-80.0, 60.46875, -29.54440600000001), (-80.0, 58.984375, -22.12253100000001), (-80.0, 57.5, -14.70065600000001), (-80.0, 56.015625, -7.278781000000009), (-80.0, 54.53125, 0.14309399999999073), (-80.0, 53.046875, 7.564968999999991), (-80.0, 50.078125, 14.98684399999999), (-80.0, 48.59375, 22.40871899999999), (-80.0, 48.59375, 29.83059399999999), (-80.0, 47.109375, 35.76809399999999), (-80.0, 47.109375, 41.70559399999999), (-80.0, 45.625, 47.64309399999999), (-80.0, 44.140625, 53.58059399999999), (-80.0, 41.171875, 59.51809399999999), (-80.0, 36.71875, 65.45559399999999), (-80.0, 32.265625, 71.39309399999999), (-80.0, 26.328125, 74.36184399999999)]]
['Iwasawa', 'Sagittal', 3, 2, 2, [(-70.0, 15.9375, 80.29934399999999), (-70.0, 8.515625, 77.33059399999999), (-70.0, -0.390625, 72.87746899999999), (-70.0, -9.296875, 65.45559399999999), (-70.0, -13.75, 58.03371899999999), (-70.0, -18.203125, 50.61184399999999), (-70.0, -22.65625, 43.18996899999999), (-70.0, -28.59375, 35.76809399999999), (-70.0, -33.046875, 28.34621899999999), (-70.0, -37.5, 20.92434399999999), (-70.0, -38.984375, 13.50246899999999), (-70.0, -41.953125, 6.080593999999991), (-70.0, -43.4375, -1.3412810000000093), (-70.0, -44.921875, -8.76315600000001), (-70.0, -44.921875, -16.18503100000001), (-70.0, -46.40625, -23.60690600000001), (-70.0, -47.890625, -31.02878100000001), (-70.0, -47.890625, -38.45065600000001), (-70.0, -47.890625, -45.87253100000001), (-70.0, -47.890625, -53.29440600000001), (-70.0, -47.890625, -60.71628100000001), (-70.0, -47.890625, -68.13815600000001), (-70.0, -46.40625, -75.56003100000001), (-70.0, -46.40625, -85.95065600000001), (-70.0, -44.921875, -94.85690600000001), (-70.0, -43.4375, -109.70065600000001), (-70.0, -34.53125, -96.34128100000001), (-70.0, -25.625, -87.43503100000001), (-70.0, -16.71875, -80.01315600000001), (-70.0, -0.390625, -74.07565600000001), (-70.0, 18.90625, -71.10690600000001), (-70.0, 32.265625, -72.59128100000001), (-70.0, 48.59375, -80.01315600000001), (-70.0, 60.46875, -87.43503100000001), (-70.0, 67.890625, -96.34128100000001), (-70.0, 69.375, -90.40378100000001), (-70.0, 69.375, -82.98190600000001), (-70.0, 67.890625, -74.07565600000001), (-70.0, 67.890625, -65.16940600000001), (-70.0, 67.890625, -57.74753100000001), (-70.0, 67.890625, -50.32565600000001), (-70.0, 66.40625, -42.90378100000001), (-70.0, 66.40625, -35.48190600000001), (-70.0, 66.40625, -28.06003100000001), (-70.0, 64.921875, -20.63815600000001), (-70.0, 64.921875, -13.21628100000001), (-70.0, 64.921875, -5.794406000000009), (-70.0, 64.921875, 1.6274689999999907), (-70.0, 63.4375, 9.04934399999999), (-70.0, 61.953125, 16.47121899999999), (-70.0, 60.46875, 23.89309399999999), (-70.0, 58.984375, 31.31496899999999), (-70.0, 57.5, 38.73684399999999), (-70.0, 54.53125, 46.15871899999999), (-70.0, 51.5625, 53.58059399999999), (-70.0, 50.078125, 61.00246899999999), (-70.0, 47.109375, 68.42434399999999), (-70.0, 41.171875, 74.36184399999999), (-70.0, 33.75, 78.81496899999999), (-70.0, 26.328125, 80.29934399999999)]]
['Iwasawa', 'Sagittal', 4, 28, 2, [(-60.0, 23.359375, 93.65871899999999), (-60.0, 15.9375, 90.68996899999999), (-60.0, 7.03125, 84.75246899999999), (-60.0, -1.875, 78.81496899999999), (-60.0, -10.78125, 71.39309399999999), (-60.0, -18.203125, 62.48684399999999), (-60.0, -27.109375, 53.58059399999999), (-60.0, -31.5625, 44.67434399999999), (-60.0, -36.015625, 35.76809399999999), (-60.0, -38.984375, 26.86184399999999), (-60.0, -43.4375, 17.95559399999999), (-60.0, -46.40625, 9.04934399999999), (-60.0, -49.375, 0.14309399999999073), (-60.0, -50.859375, -8.76315600000001), (-60.0, -50.859375, -17.66940600000001), (-60.0, -52.34375, -26.57565600000001), (-60.0, -52.34375, -35.48190600000001), (-60.0, -50.859375, -42.90378100000001), (-60.0, -50.859375, -50.32565600000001), (-60.0, -50.859375, -57.74753100000001), (-60.0, -50.859375, -65.16940600000001), (-60.0, -50.859375, -72.59128100000001), (-60.0, -50.859375, -80.01315600000001), (-60.0, -50.859375, -90.40378100000001), (-60.0, -49.375, -99.31003100000001), (-60.0, -46.40625, -109.70065600000001), (-60.0, -36.015625, -91.88815600000001), (-60.0, -25.625, -81.49753100000001), (-60.0, -12.265625, -75.56003100000001), (-60.0, 4.0625, -71.10690600000001), (-60.0, 18.90625, -71.10690600000001), (-60.0, 38.203125, -77.04440600000001), (-60.0, 53.046875, -84.46628100000001), (-60.0, 61.953125, -88.91940600000001), (-60.0, 69.375, -96.34128100000001), (-60.0, 69.375, -88.91940600000001), (-60.0, 69.375, -81.49753100000001), (-60.0, 69.375, -72.59128100000001), (-60.0, 69.375, -63.68503100000001), (-60.0, 69.375, -56.26315600000001), (-60.0, 67.890625, -48.84128100000001), (-60.0, 67.890625, -41.41940600000001), (-60.0, 67.890625, -33.99753100000001), (-60.0, 67.890625, -26.57565600000001), (-60.0, 67.890625, -19.15378100000001), (-60.0, 67.890625, -11.73190600000001), (-60.0, 67.890625, -4.310031000000009), (-60.0, 67.890625, 3.1118439999999907), (-60.0, 67.890625, 10.53371899999999), (-60.0, 66.40625, 17.95559399999999), (-60.0, 66.40625, 25.37746899999999), (-60.0, 64.921875, 32.79934399999999), (-60.0, 63.4375, 40.22121899999999), (-60.0, 60.46875, 47.64309399999999), (-60.0, 57.5, 55.06496899999999), (-60.0, 57.5, 62.48684399999999), (-60.0, 53.046875, 69.90871899999999), (-60.0, 47.109375, 77.33059399999999), (-60.0, 41.171875, 84.75246899999999), (-60.0, 33.75, 90.68996899999999)]]
['Iwasawa', 'Sagittal', 5, 31, 2, [(-50.0, 23.359375, 102.56496899999999), (-50.0, 15.9375, 98.11184399999999), (-50.0, 7.03125, 92.17434399999999), (-50.0, -1.875, 83.26809399999999), (-50.0, -10.78125, 74.36184399999999), (-50.0, -19.6875, 66.93996899999999), (-50.0, -28.59375, 59.51809399999999), (-50.0, -34.53125, 50.61184399999999), (-50.0, -40.46875, 41.70559399999999), (-50.0, -44.921875, 32.79934399999999), (-50.0, -47.890625, 23.89309399999999), (-50.0, -50.859375, 14.98684399999999), (-50.0, -52.34375, 6.080593999999991), (-50.0, -53.828125, -2.8256560000000093), (-50.0, -55.3125, -11.73190600000001), (-50.0, -55.3125, -20.63815600000001), (-50.0, -55.3125, -29.54440600000001), (-50.0, -55.3125, -38.45065600000001), (-50.0, -55.3125, -47.35690600000001), (-50.0, -55.3125, -56.26315600000001), (-50.0, -55.3125, -65.16940600000001), (-50.0, -53.828125, -74.07565600000001), (-50.0, -52.34375, -81.49753100000001), (-50.0, -52.34375, -88.91940600000001), (-50.0, -50.859375, -97.82565600000001), (-50.0, -52.34375, -109.70065600000001), (-50.0, -44.921875, -99.31003100000001), (-50.0, -36.015625, -90.40378100000001), (-50.0, -22.65625, -80.01315600000001), (-50.0, -6.328125, -74.07565600000001), (-50.0, 10.0, -74.07565600000001), (-50.0, 29.296875, -75.56003100000001), (-50.0, 42.65625, -80.01315600000001), (-50.0, 58.984375, -90.40378100000001), (-50.0, 67.890625, -102.27878100000001), (-50.0, 69.375, -96.34128100000001), (-50.0, 69.375, -88.91940600000001), (-50.0, 69.375, -80.01315600000001), (-50.0, 69.375, -71.10690600000001), (-50.0, 69.375, -62.20065600000001), (-50.0, 69.375, -53.29440600000001), (-50.0, 69.375, -44.38815600000001), (-50.0, 69.375, -35.48190600000001), (-50.0, 69.375, -26.57565600000001), (-50.0, 69.375, -17.66940600000001), (-50.0, 69.375, -8.76315600000001), (-50.0, 69.375, 0.14309399999999073), (-50.0, 69.375, 9.04934399999999), (-50.0, 67.890625, 17.95559399999999), (-50.0, 66.40625, 26.86184399999999), (-50.0, 63.4375, 35.76809399999999), (-50.0, 61.953125, 43.18996899999999), (-50.0, 60.46875, 50.61184399999999), (-50.0, 58.984375, 58.03371899999999), (-50.0, 57.5, 65.45559399999999), (-50.0, 54.53125, 72.87746899999999), (-50.0, 51.5625, 80.29934399999999), (-50.0, 45.625, 87.72121899999999), (-50.0, 39.6875, 95.14309399999999), (-50.0, 33.75, 99.59621899999999)]]
['Iwasawa', 'Sagittal', 6, 14, 2, [(-40.0, 15.9375, 104.04934399999999), (-40.0, 8.515625, 99.59621899999999), (-40.0, -0.390625, 92.17434399999999), (-40.0, -9.296875, 84.75246899999999), (-40.0, -16.71875, 75.84621899999999), (-40.0, -24.140625, 66.93996899999999), (-40.0, -31.5625, 58.03371899999999), (-40.0, -37.5, 49.12746899999999), (-40.0, -41.953125, 40.22121899999999), (-40.0, -46.40625, 31.31496899999999), (-40.0, -50.859375, 22.40871899999999), (-40.0, -52.34375, 13.50246899999999), (-40.0, -55.3125, 4.596218999999991), (-40.0, -56.796875, -4.310031000000009), (-40.0, -56.796875, -13.21628100000001), (-40.0, -56.796875, -22.12253100000001), (-40.0, -58.28125, -31.02878100000001), (-40.0, -58.28125, -39.93503100000001), (-40.0, -58.28125, -48.84128100000001), (-40.0, -56.796875, -57.74753100000001), (-40.0, -56.796875, -66.65378100000001), (-40.0, -56.796875, -75.56003100000001), (-40.0, -55.3125, -82.98190600000001), (-40.0, -55.3125, -90.40378100000001), (-40.0, -55.3125, -97.82565600000001), (-40.0, -53.828125, -108.21628100000001), (-40.0, -41.953125, -97.82565600000001), (-40.0, -31.5625, -88.91940600000001), (-40.0, -15.234375, -81.49753100000001), (-40.0, -0.390625, -77.04440600000001), (-40.0, 12.96875, -77.04440600000001), (-40.0, 27.8125, -81.49753100000001), (-40.0, 41.171875, -88.91940600000001), (-40.0, 53.046875, -96.34128100000001), (-40.0, 64.921875, -108.21628100000001), (-40.0, 66.40625, -94.85690600000001), (-40.0, 66.40625, -88.91940600000001), (-40.0, 66.40625, -80.01315600000001), (-40.0, 66.40625, -71.10690600000001), (-40.0, 66.40625, -62.20065600000001), (-40.0, 66.40625, -53.29440600000001), (-40.0, 66.40625, -44.38815600000001), (-40.0, 66.40625, -35.48190600000001), (-40.0, 66.40625, -26.57565600000001), (-40.0, 66.40625, -17.66940600000001), (-40.0, 66.40625, -8.76315600000001), (-40.0, 66.40625, 0.14309399999999073), (-40.0, 66.40625, 9.04934399999999), (-40.0, 64.921875, 17.95559399999999), (-40.0, 64.921875, 26.86184399999999), (-40.0, 63.4375, 35.76809399999999), (-40.0, 61.953125, 44.67434399999999), (-40.0, 60.46875, 53.58059399999999), (-40.0, 58.984375, 62.48684399999999), (-40.0, 56.015625, 71.39309399999999), (-40.0, 53.046875, 80.29934399999999), (-40.0, 48.59375, 89.20559399999999), (-40.0, 41.171875, 98.11184399999999), (-40.0, 33.75, 102.56496899999999), (-40.0, 26.328125, 104.04934399999999)]]
['Iwasawa', 'Sagittal', 7, 14, 2, [(-30.0, 14.453125, 108.50246899999999), (-30.0, 7.03125, 102.56496899999999), (-30.0, -0.390625, 95.14309399999999), (-30.0, -7.8125, 86.23684399999999), (-30.0, -16.71875, 77.33059399999999), (-30.0, -25.625, 68.42434399999999), (-30.0, -31.5625, 59.51809399999999), (-30.0, -37.5, 50.61184399999999), (-30.0, -41.953125, 41.70559399999999), (-30.0, -47.890625, 32.79934399999999), (-30.0, -52.34375, 23.89309399999999), (-30.0, -55.3125, 14.98684399999999), (-30.0, -56.796875, 6.080593999999991), (-30.0, -58.28125, -2.8256560000000093), (-30.0, -58.28125, -11.73190600000001), (-30.0, -59.765625, -20.63815600000001), (-30.0, -61.25, -28.06003100000001), (-30.0, -61.25, -35.48190600000001), (-30.0, -61.25, -42.90378100000001), (-30.0, -61.25, -50.32565600000001), (-30.0, -61.25, -60.71628100000001), (-30.0, -59.765625, -72.59128100000001), (-30.0, -59.765625, -82.98190600000001), (-30.0, -58.28125, -93.37253100000001), (-30.0, -56.796875, -103.76315600000001), (-30.0, -55.3125, -114.15378100000001), (-30.0, -43.4375, -100.79440600000001), (-30.0, -33.046875, -90.40378100000001), (-30.0, -18.203125, -82.98190600000001), (-30.0, -3.359375, -78.52878100000001), (-30.0, 14.453125, -80.01315600000001), (-30.0, 27.8125, -82.98190600000001), (-30.0, 36.71875, -88.91940600000001), (-30.0, 47.109375, -97.82565600000001), (-30.0, 57.5, -109.70065600000001), (-30.0, 58.984375, -103.76315600000001), (-30.0, 58.984375, -93.37253100000001), (-30.0, 58.984375, -82.98190600000001), (-30.0, 60.46875, -71.10690600000001), (-30.0, 61.953125, -62.20065600000001), (-30.0, 61.953125, -53.29440600000001), (-30.0, 61.953125, -44.38815600000001), (-30.0, 61.953125, -35.48190600000001), (-30.0, 61.953125, -26.57565600000001), (-30.0, 63.4375, -17.66940600000001), (-30.0, 64.921875, -8.76315600000001), (-30.0, 63.4375, 0.14309399999999073), (-30.0, 61.953125, 9.04934399999999), (-30.0, 60.46875, 17.95559399999999), (-30.0, 60.46875, 26.86184399999999), (-30.0, 60.46875, 35.76809399999999), (-30.0, 58.984375, 44.67434399999999), (-30.0, 56.015625, 53.58059399999999), (-30.0, 56.015625, 62.48684399999999), (-30.0, 54.53125, 71.39309399999999), (-30.0, 50.078125, 80.29934399999999), (-30.0, 45.625, 89.20559399999999), (-30.0, 39.6875, 98.11184399999999), (-30.0, 33.75, 105.53371899999999), (-30.0, 24.84375, 107.01809399999999)]]
['Iwasawa', 'Sagittal', 8, 5, 2, [(-20.0, 11.484375, 108.50246899999999), (-20.0, 4.0625, 104.04934399999999), (-20.0, -4.84375, 96.62746899999999), (-20.0, -13.75, 87.72121899999999), (-20.0, -21.171875, 78.81496899999999), (-20.0, -27.109375, 69.90871899999999), (-20.0, -33.046875, 61.00246899999999), (-20.0, -38.984375, 52.09621899999999), (-20.0, -43.4375, 43.18996899999999), (-20.0, -47.890625, 34.28371899999999), (-20.0, -50.859375, 25.37746899999999), (-20.0, -53.828125, 16.47121899999999), (-20.0, -55.3125, 9.04934399999999), (-20.0, -58.28125, 1.6274689999999907), (-20.0, -59.765625, -5.794406000000009), (-20.0, -59.765625, -13.21628100000001), (-20.0, -61.25, -20.63815600000001), (-20.0, -61.25, -28.06003100000001), (-20.0, -62.734375, -35.48190600000001), (-20.0, -62.734375, -42.90378100000001), (-20.0, -62.734375, -50.32565600000001), (-20.0, -62.734375, -60.71628100000001), (-20.0, -62.734375, -72.59128100000001), (-20.0, -61.25, -84.46628100000001), (-20.0, -59.765625, -94.85690600000001), (-20.0, -56.796875, -105.24753100000001), (-20.0, -44.921875, -99.31003100000001), (-20.0, -33.046875, -94.85690600000001), (-20.0, -22.65625, -88.91940600000001), (-20.0, -9.296875, -85.95065600000001), (-20.0, 8.515625, -82.98190600000001), (-20.0, 21.875, -84.46628100000001), (-20.0, 35.234375, -88.91940600000001), (-20.0, 42.65625, -93.37253100000001), (-20.0, 50.078125, -100.79440600000001), (-20.0, 56.015625, -88.91940600000001), (-20.0, 58.984375, -81.49753100000001), (-20.0, 60.46875, -72.59128100000001), (-20.0, 61.953125, -63.68503100000001), (-20.0, 61.953125, -54.77878100000001), (-20.0, 61.953125, -45.87253100000001), (-20.0, 63.4375, -36.96628100000001), (-20.0, 63.4375, -28.06003100000001), (-20.0, 63.4375, -19.15378100000001), (-20.0, 63.4375, -10.24753100000001), (-20.0, 63.4375, -1.3412810000000093), (-20.0, 63.4375, 7.564968999999991), (-20.0, 61.953125, 16.47121899999999), (-20.0, 60.46875, 25.37746899999999), (-20.0, 58.984375, 34.28371899999999), (-20.0, 56.015625, 43.18996899999999), (-20.0, 54.53125, 52.09621899999999), (-20.0, 51.5625, 61.00246899999999), (-20.0, 48.59375, 69.90871899999999), (-20.0, 45.625, 77.33059399999999), (-20.0, 44.140625, 84.75246899999999), (-20.0, 39.6875, 92.17434399999999), (-20.0, 36.71875, 99.59621899999999), (-20.0, 29.296875, 105.53371899999999), (-20.0, 21.875, 107.01809399999999)]]
['Iwasawa', 'Coronal', 4, 8, 3, [(-20.358508, -30.0, 55.052257), (-26.921008, -30.0, 53.411632), (-35.124133, -30.0, 50.130382), (-43.327258, -30.0, 48.489757), (-51.530383, -30.0, 45.208507), (-59.733508, -30.0, 40.286632), (-67.936633, -30.0, 33.724132), (-74.499133, -30.0, 25.521006999999997), (-79.421008, -30.0, 17.317881999999997), (-85.983508, -30.0, 9.114756999999997), (-89.264758, -30.0, 0.9116319999999973), (-90.905383, -30.0, -7.291493000000003), (-92.546008, -30.0, -15.494618000000003), (-95.827258, -30.0, -23.697743000000003), (-97.467883, -30.0, -31.900868000000003), (-97.467883, -30.0, -38.463368), (-97.467883, -30.0, -45.025868), (-97.467883, -30.0, -51.588368), (-97.467883, -30.0, -58.150868), (-97.467883, -30.0, -64.713368), (-99.108508, -30.0, -71.275868), (-99.108508, -30.0, -79.478993), (-100.749133, -30.0, -89.322743), (-100.749133, -30.0, -97.525868), (-99.108508, -30.0, -105.728993), (-94.186633, -30.0, -110.650868), (-85.983508, -30.0, -102.447743), (-81.061633, -30.0, -99.166493), (-74.499133, -30.0, -94.244618), (-64.655383, -30.0, -92.603993), (-54.811633, -30.0, -90.963368), (-43.327258, -30.0, -90.963368), (-35.124133, -30.0, -90.963368), (-28.561633, -30.0, -90.963368), (-18.717883, -30.0, -90.963368), (-18.717883, -30.0, -89.322743), (-20.358508, -30.0, -84.400868), (-20.358508, -30.0, -77.838368), (-20.358508, -30.0, -71.275868), (-21.999133, -30.0, -64.713368), (-21.999133, -30.0, -58.150868), (-21.999133, -30.0, -51.588368), (-21.999133, -30.0, -45.025868), (-21.999133, -30.0, -38.463368), (-20.358508, -30.0, -31.900868000000003), (-18.717883, -30.0, -25.338368000000003), (-15.436633, -30.0, -18.775868000000003), (-13.796008, -30.0, -12.213368000000003), (-12.155383, -30.0, -5.650868000000003), (-10.514758, -30.0, 0.9116319999999973), (-8.874133, -30.0, 7.474131999999997), (-7.2335080000000005, -30.0, 14.036631999999997), (-5.5928830000000005, -30.0, 20.599131999999997), (-2.3116330000000005, -30.0, 27.161631999999997), (-0.6710080000000005, -30.0, 33.724132), (-0.6710080000000005, -30.0, 40.286632), (-0.6710080000000005, -30.0, 45.208507), (-2.3116330000000005, -30.0, 50.130382), (-7.2335080000000005, -30.0, 53.411632), (-12.155383, -30.0, 55.052257)]]
