['Iwasawa', 'Coronal', 9, 15, 1, [(-30.202258, 20.0, 107.552257), (-38.405383, 20.0, 104.271007), (-48.249133, 20.0, 99.349132), (-58.092883, 20.0, 96.067882), (-67.936633, 20.0, 87.864757), (-77.780383, 20.0, 79.661632), (-84.342883, 20.0, 69.817882), (-87.624133, 20.0, 61.614757), (-92.546008, 20.0, 53.411632), (-95.827258, 20.0, 45.208507), (-97.467883, 20.0, 37.005382), (-99.108508, 20.0, 28.802256999999997), (-100.749133, 20.0, 20.599131999999997), (-102.389758, 20.0, 12.396006999999997), (-102.389758, 20.0, 4.192881999999997), (-104.030383, 20.0, -4.010243000000003), (-104.030383, 20.0, -12.213368000000003), (-105.671008, 20.0, -20.416493000000003), (-105.671008, 20.0, -28.619618000000003), (-107.311633, 20.0, -36.822743), (-107.311633, 20.0, -45.025868), (-108.952258, 20.0, -53.228993), (-110.592883, 20.0, -63.072743), (-112.233508, 20.0, -72.916493), (-112.233508, 20.0, -82.760243), (-112.233508, 20.0, -94.244618), (-102.389758, 20.0, -81.119618), (-90.905383, 20.0, -74.557118), (-79.421008, 20.0, -71.275868), (-67.936633, 20.0, -71.275868), (-58.092883, 20.0, -71.275868), (-43.327258, 20.0, -72.916493), (-30.202258, 20.0, -77.838368), (-15.436633, 20.0, -84.400868), (-3.9522580000000005, 20.0, -90.963368), (-3.9522580000000005, 20.0, -87.682118), (-5.5928830000000005, 20.0, -79.478993), (-5.5928830000000005, 20.0, -71.275868), (-5.5928830000000005, 20.0, -63.072743), (-5.5928830000000005, 20.0, -54.869618), (-3.9522580000000005, 20.0, -46.666493), (-3.9522580000000005, 20.0, -38.463368), (-8.874133, 20.0, -30.260243000000003), (-12.155383, 20.0, -22.057118000000003), (-13.796008, 20.0, -13.853993000000003), (-15.436633, 20.0, -5.650868000000003), (-12.155383, 20.0, 2.5522569999999973), (-7.2335080000000005, 20.0, 10.755381999999997), (-3.9522580000000005, 20.0, 18.958506999999997), (-0.6710080000000005, 20.0, 27.161631999999997), (-0.6710080000000005, 20.0, 35.364757), (0.9696169999999995, 20.0, 43.567882), (0.9696169999999995, 20.0, 51.771007), (0.9696169999999995, 20.0, 59.974132), (-0.6710080000000005, 20.0, 68.177257), (-2.3116330000000005, 20.0, 76.380382), (-3.9522580000000005, 20.0, 84.583507), (-7.2335080000000005, 20.0, 92.786632), (-12.155383, 20.0, 100.989757), (-18.717883, 20.0, 105.911632)]]
['Iwasawa', 'Sagittal', 1, 10, 2, [(-90.0, 12.96875, 55.06496899999999), (-90.0, 7.03125, 52.09621899999999), (-90.0, -0.390625, 49.12746899999999), (-90.0, -7.8125, 41.70559399999999), (-90.0, -13.75, 34.28371899999999), (-90.0, -16.71875, 26.86184399999999), (-90.0, -18.203125, 20.92434399999999), (-90.0, -19.6875, 14.98684399999999), (-90.0, -21.171875, 9.04934399999999), (-90.0, -21.171875, 3.1118439999999907), (-90.0, -22.65625, -2.8256560000000093), (-90.0, -24.140625, -8.76315600000001), (-90.0, -24.140625, -14.70065600000001), (-90.0, -25.625, -20.63815600000001), (-90.0, -25.625, -26.57565600000001), (-90.0, -25.625, -32.51315600000001), (-90.0, -25.625, -38.45065600000001), (-90.0, -25.625, -44.38815600000001), (-90.0, -27.109375, -50.32565600000001), (-90.0, -27.109375, -56.26315600000001), (-90.0, -27.109375, -62.20065600000001), (-90.0, -27.109375, -68.13815600000001), (-90.0, -28.59375, -75.56003100000001), (-90.0, -28.59375, -82.98190600000001), (-90.0, -30.078125, -90.40378100000001), (-90.0, -30.078125, -99.31003100000001), (-90.0, -22.65625, -90.40378100000001), (-90.0, -16.71875, -84.46628100000001), (-90.0, -4.84375, -77.04440600000001), (-90.0, 7.03125, -72.59128100000001), (-90.0, 21.875, -71.10690600000001), (-90.0, 36.71875, -72.59128100000001), (-90.0, 47.109375, -77.04440600000001), (-90.0, 53.046875, -81.49753100000001), (-90.0, 60.46875, -85.95065600000001), (-90.0, 58.984375, -78.52878100000001), (-90.0, 57.5, -74.07565600000001), (-90.0, 56.015625, -68.13815600000001), (-90.0, 54.53125, -62.20065600000001), (-90.0, 51.5625, -56.26315600000001), (-90.0, 50.078125, -50.32565600000001), (-90.0, 48.59375, -44.38815600000001), (-90.0, 47.109375, -38.45065600000001), (-90.0, 47.109375, -32.51315600000001), (-90.0, 45.625, -26.57565600000001), (-90.0, 45.625, -20.63815600000001), (-90.0, 44.140625, -14.70065600000001), (-90.0, 42.65625, -8.76315600000001), (-90.0, 41.171875, -2.8256560000000093), (-90.0, 41.171875, 3.1118439999999907), (-90.0, 41.171875, 9.04934399999999), (-90.0, 39.6875, 14.98684399999999), (-90.0, 39.6875, 20.92434399999999), (-90.0, 38.203125, 26.86184399999999), (-90.0, 36.71875, 32.79934399999999), (-90.0, 33.75, 38.73684399999999), (-90.0, 32.265625, 44.67434399999999), (-90.0, 29.296875, 50.61184399999999), (-90.0, 24.84375, 55.06496899999999), (-90.0, 20.390625, 55.06496899999999)]]
['Iwasawa', 'Sagittal', 2, 2, 2, [(-80.0, 15.9375, 68.42434399999999), (-80.0, 10.0, 65.45559399999999), (-80.0, 2.578125, 61.00246899999999), (-80.0, -4.84375, 55.06496899999999), (-80.0, -10.78125, 47.64309399999999), (-80.0, -15.234375, 40.22121899999999), (-80.0, -19.6875, 32.79934399999999), (-80.0, -22.65625, 25.37746899999999), (-80.0, -25.625, 17.95559399999999), (-80.0, -28.59375, 10.53371899999999), (-80.0, -30.078125, 3.1118439999999907), (-80.0, -31.5625, -4.310031000000009), (-80.0, -33.046875, -11.73190600000001), (-80.0, -33.046875, -19.15378100000001), (-80.0, -34.53125, -26.57565600000001), (-80.0, -34.53125, -32.51315600000001), (-80.0, -36.015625, -38.45065600000001), (-80.0, -36.015625, -44.38815600000001), (-80.0, -36.015625, -50.32565600000001), (-80.0, -37.5, -56.26315600000001), (-80.0, -37.5, -62.20065600000001), (-80.0, -37.5, -68.13815600000001), (-80.0, -37.5, -74.07565600000001), (-80.0, -38.984375, -80.01315600000001), (-80.0, -38.984375, -85.95065600000001), (-80.0, -37.5, -99.31003100000001), (-80.0, -27.109375, -87.43503100000001), (-80.0, -19.6875, -80.01315600000001), (-80.0, -6.328125, -72.59128100000001), (-80.0, 7.03125, -68.13815600000001), (-80.0, 23.359375, -68.13815600000001), (-80.0, 38.203125, -71.10690600000001), (-80.0, 50.078125, -75.56003100000001), (-80.0, 60.46875, -82.98190600000001), (-80.0, 67.890625, -88.91940600000001), (-80.0, 69.375, -85.95065600000001), (-80.0, 67.890625, -80.01315600000001), (-80.0, 66.40625, -72.59128100000001), (-80.0, 66.40625, -65.16940600000001), (-80.0, 63.4375, -57.74753100000001), (-80.0, 61.953125, -50.32565600000001), (-80.0, 60.46875, -42.90378100000001), (-80.0, 58.984375, -35.48190600000001), (-80.0, 58.984375, -28.06003100000001), (-80.0, 57.5, -20.63815600000001), (-80.0, 57.5, -13.21628100000001), (-80.0, 54.53125, -5.794406000000009), (-80.0, 53.046875, 1.6274689999999907), (-80.0, 51.5625, 9.04934399999999), (-80.0, 51.5625, 16.47121899999999), (-80.0, 50.078125, 22.40871899999999), (-80.0, 50.078125, 28.34621899999999), (-80.0, 48.59375, 34.28371899999999), (-80.0, 48.59375, 40.22121899999999), (-80.0, 45.625, 46.15871899999999), (-80.0, 42.65625, 52.09621899999999), (-80.0, 39.6875, 58.03371899999999), (-80.0, 36.71875, 63.97121899999999), (-80.0, 30.78125, 66.93996899999999), (-80.0, 24.84375, 68.42434399999999)]]
['Iwasawa', 'Sagittal', 3, 12, 2, [(-70.0, 17.421875, 81.78371899999999), (-70.0, 10.0, 78.81496899999999), (-70.0, 1.09375, 74.36184399999999), (-70.0, -7.8125, 69.90871899999999), (-70.0, -15.234375, 61.00246899999999), (-70.0, -21.171875, 53.58059399999999), (-70.0, -25.625, 46.15871899999999), (-70.0, -28.59375, 38.73684399999999), (-70.0, -31.5625, 31.31496899999999), (-70.0, -34.53125, 23.89309399999999), (-70.0, -36.015625, 16.47121899999999), (-70.0, -38.984375, 9.04934399999999), (-70.0, -40.46875, 1.6274689999999907), (-70.0, -43.4375, -5.794406000000009), (-70.0, -43.4375, -13.21628100000001), (-70.0, -44.921875, -20.63815600000001), (-70.0, -46.40625, -28.06003100000001), (-70.0, -46.40625, -35.48190600000001), (-70.0, -44.921875, -42.90378100000001), (-70.0, -44.921875, -50.32565600000001), (-70.0, -44.921875, -57.74753100000001), (-70.0, -44.921875, -65.16940600000001), (-70.0, -44.921875, -75.56003100000001), (-70.0, -44.921875, -84.46628100000001), (-70.0, -43.4375, -91.88815600000001), (-70.0, -43.4375, -103.76315600000001), (-70.0, -30.078125, -88.91940600000001), (-70.0, -21.171875, -80.01315600000001), (-70.0, -9.296875, -71.10690600000001), (-70.0, 5.546875, -68.13815600000001), (-70.0, 21.875, -68.13815600000001), (-70.0, 38.203125, -71.10690600000001), (-70.0, 51.5625, -77.04440600000001), (-70.0, 61.953125, -82.98190600000001), (-70.0, 70.859375, -90.40378100000001), (-70.0, 70.859375, -82.98190600000001), (-70.0, 69.375, -77.04440600000001), (-70.0, 69.375, -69.62253100000001), (-70.0, 69.375, -62.20065600000001), (-70.0, 69.375, -54.77878100000001), (-70.0, 67.890625, -47.35690600000001), (-70.0, 67.890625, -39.93503100000001), (-70.0, 67.890625, -32.51315600000001), (-70.0, 67.890625, -25.09128100000001), (-70.0, 67.890625, -17.66940600000001), (-70.0, 67.890625, -10.24753100000001), (-70.0, 67.890625, -2.8256560000000093), (-70.0, 66.40625, 4.596218999999991), (-70.0, 64.921875, 12.01809399999999), (-70.0, 63.4375, 19.43996899999999), (-70.0, 61.953125, 26.86184399999999), (-70.0, 61.953125, 34.28371899999999), (-70.0, 60.46875, 41.70559399999999), (-70.0, 56.015625, 49.12746899999999), (-70.0, 53.046875, 56.54934399999999), (-70.0, 48.59375, 63.97121899999999), (-70.0, 45.625, 71.39309399999999), (-70.0, 39.6875, 77.33059399999999), (-70.0, 32.265625, 81.78371899999999), (-70.0, 26.328125, 81.78371899999999)]]
['Iwasawa', 'Sagittal', 4, 18, 2, [(-60.0, 20.390625, 93.65871899999999), (-60.0, 12.96875, 87.72121899999999), (-60.0, 4.0625, 81.78371899999999), (-60.0, -4.84375, 75.84621899999999), (-60.0, -13.75, 66.93996899999999), (-60.0, -22.65625, 59.51809399999999), (-60.0, -28.59375, 52.09621899999999), (-60.0, -31.5625, 44.67434399999999), (-60.0, -36.015625, 37.25246899999999), (-60.0, -38.984375, 29.83059399999999), (-60.0, -40.46875, 22.40871899999999), (-60.0, -43.4375, 14.98684399999999), (-60.0, -46.40625, 7.564968999999991), (-60.0, -47.890625, 0.14309399999999073), (-60.0, -50.859375, -7.278781000000009), (-60.0, -52.34375, -14.70065600000001), (-60.0, -52.34375, -22.12253100000001), (-60.0, -53.828125, -29.54440600000001), (-60.0, -53.828125, -36.96628100000001), (-60.0, -53.828125, -44.38815600000001), (-60.0, -52.34375, -51.81003100000001), (-60.0, -52.34375, -62.20065600000001), (-60.0, -50.859375, -72.59128100000001), (-60.0, -49.375, -82.98190600000001), (-60.0, -47.890625, -91.88815600000001), (-60.0, -44.921875, -103.76315600000001), (-60.0, -37.5, -90.40378100000001), (-60.0, -27.109375, -80.01315600000001), (-60.0, -12.265625, -72.59128100000001), (-60.0, 1.09375, -68.13815600000001), (-60.0, 17.421875, -68.13815600000001), (-60.0, 27.8125, -68.13815600000001), (-60.0, 42.65625, -72.59128100000001), (-60.0, 57.5, -81.49753100000001), (-60.0, 72.34375, -93.37253100000001), (-60.0, 72.34375, -84.46628100000001), (-60.0, 72.34375, -77.04440600000001), (-60.0, 70.859375, -68.13815600000001), (-60.0, 70.859375, -60.71628100000001), (-60.0, 70.859375, -53.29440600000001), (-60.0, 69.375, -45.87253100000001), (-60.0, 69.375, -38.45065600000001), (-60.0, 69.375, -31.02878100000001), (-60.0, 69.375, -23.60690600000001), (-60.0, 67.890625, -16.18503100000001), (-60.0, 66.40625, -8.76315600000001), (-60.0, 66.40625, -1.3412810000000093), (-60.0, 64.921875, 6.080593999999991), (-60.0, 64.921875, 13.50246899999999), (-60.0, 63.4375, 20.92434399999999), (-60.0, 61.953125, 28.34621899999999), (-60.0, 60.46875, 35.76809399999999), (-60.0, 58.984375, 43.18996899999999), (-60.0, 57.5, 50.61184399999999), (-60.0, 54.53125, 58.03371899999999), (-60.0, 51.5625, 65.45559399999999), (-60.0, 48.59375, 72.87746899999999), (-60.0, 44.140625, 80.29934399999999), (-60.0, 38.203125, 86.23684399999999), (-60.0, 30.78125, 90.68996899999999)]]
['Iwasawa', 'Sagittal', 5, 13, 2, [(-50.0, 21.875, 101.08059399999999), (-50.0, 14.453125, 95.14309399999999), (-50.0, 5.546875, 87.72121899999999), (-50.0, -3.359375, 80.29934399999999), (-50.0, -12.265625, 72.87746899999999), (-50.0, -21.171875, 63.97121899999999), (-50.0, -28.59375, 55.06496899999999), (-50.0, -34.53125, 46.15871899999999), (-50.0, -38.984375, 37.25246899999999), (-50.0, -41.953125, 28.34621899999999), (-50.0, -46.40625, 19.43996899999999), (-50.0, -47.890625, 10.53371899999999), (-50.0, -50.859375, 1.6274689999999907), (-50.0, -52.34375, -7.278781000000009), (-50.0, -52.34375, -16.18503100000001), (-50.0, -53.828125, -25.09128100000001), (-50.0, -53.828125, -33.99753100000001), (-50.0, -53.828125, -41.41940600000001), (-50.0, -53.828125, -48.84128100000001), (-50.0, -53.828125, -56.26315600000001), (-50.0, -53.828125, -63.68503100000001), (-50.0, -52.34375, -71.10690600000001), (-50.0, -52.34375, -78.52878100000001), (-50.0, -52.34375, -85.95065600000001), (-50.0, -50.859375, -94.85690600000001), (-50.0, -49.375, -108.21628100000001), (-50.0, -43.4375, -97.82565600000001), (-50.0, -36.015625, -87.43503100000001), (-50.0, -18.203125, -75.56003100000001), (-50.0, 4.0625, -71.10690600000001), (-50.0, 21.875, -69.62253100000001), (-50.0, 39.6875, -74.07565600000001), (-50.0, 48.59375, -78.52878100000001), (-50.0, 58.984375, -84.46628100000001), (-50.0, 67.890625, -96.34128100000001), (-50.0, 69.375, -84.46628100000001), (-50.0, 69.375, -77.04440600000001), (-50.0, 70.859375, -68.13815600000001), (-50.0, 70.859375, -59.23190600000001), (-50.0, 70.859375, -50.32565600000001), (-50.0, 69.375, -41.41940600000001), (-50.0, 69.375, -32.51315600000001), (-50.0, 69.375, -23.60690600000001), (-50.0, 69.375, -14.70065600000001), (-50.0, 69.375, -7.278781000000009), (-50.0, 69.375, 0.14309399999999073), (-50.0, 67.890625, 7.564968999999991), (-50.0, 67.890625, 14.98684399999999), (-50.0, 66.40625, 22.40871899999999), (-50.0, 64.921875, 29.83059399999999), (-50.0, 63.4375, 37.25246899999999), (-50.0, 61.953125, 44.67434399999999), (-50.0, 60.46875, 52.09621899999999), (-50.0, 58.984375, 59.51809399999999), (-50.0, 57.5, 66.93996899999999), (-50.0, 54.53125, 74.36184399999999), (-50.0, 50.078125, 81.78371899999999), (-50.0, 45.625, 89.20559399999999), (-50.0, 39.6875, 95.14309399999999), (-50.0, 32.265625, 99.59621899999999)]]
['Iwasawa', 'Sagittal', 6, 1, 2, [(-40.0, 15.9375, 104.04934399999999), (-40.0, 8.515625, 99.59621899999999), (-40.0, -0.390625, 92.17434399999999), (-40.0, -9.296875, 84.75246899999999), (-40.0, -16.71875, 75.84621899999999), (-40.0, -24.140625, 66.93996899999999), (-40.0, -31.5625, 58.03371899999999), (-40.0, -37.5, 49.12746899999999), (-40.0, -41.953125, 40.22121899999999), (-40.0, -46.40625, 31.31496899999999), (-40.0, -50.859375, 22.40871899999999), (-40.0, -52.34375, 13.50246899999999), (-40.0, -55.3125, 4.596218999999991), (-40.0, -56.796875, -4.310031000000009), (-40.0, -56.796875, -13.21628100000001), (-40.0, -56.796875, -22.12253100000001), (-40.0, -58.28125, -31.02878100000001), (-40.0, -58.28125, -39.93503100000001), (-40.0, -58.28125, -48.84128100000001), (-40.0, -56.796875, -57.74753100000001), (-40.0, -56.796875, -66.65378100000001), (-40.0, -56.796875, -75.56003100000001), (-40.0, -55.3125, -82.98190600000001), (-40.0, -55.3125, -90.40378100000001), (-40.0, -55.3125, -97.82565600000001), (-40.0, -52.34375, -108.21628100000001), (-40.0, -41.953125, -91.88815600000001), (-40.0, -33.046875, -81.49753100000001), (-40.0, -19.6875, -75.56003100000001), (-40.0, -3.359375, -71.10690600000001), (-40.0, 11.484375, -69.62253100000001), (-40.0, 24.84375, -71.10690600000001), (-40.0, 38.203125, -75.56003100000001), (-40.0, 51.5625, -82.98190600000001), (-40.0, 64.921875, -97.82565600000001), (-40.0, 66.40625, -94.85690600000001), (-40.0, 66.40625, -88.91940600000001), (-40.0, 66.40625, -80.01315600000001), (-40.0, 66.40625, -71.10690600000001), (-40.0, 66.40625, -62.20065600000001), (-40.0, 66.40625, -53.29440600000001), (-40.0, 66.40625, -44.38815600000001), (-40.0, 66.40625, -35.48190600000001), (-40.0, 66.40625, -26.57565600000001), (-40.0, 66.40625, -17.66940600000001), (-40.0, 66.40625, -8.76315600000001), (-40.0, 66.40625, 0.14309399999999073), (-40.0, 66.40625, 9.04934399999999), (-40.0, 64.921875, 17.95559399999999), (-40.0, 64.921875, 26.86184399999999), (-40.0, 63.4375, 35.76809399999999), (-40.0, 61.953125, 44.67434399999999), (-40.0, 60.46875, 53.58059399999999), (-40.0, 58.984375, 62.48684399999999), (-40.0, 56.015625, 71.39309399999999), (-40.0, 53.046875, 80.29934399999999), (-40.0, 48.59375, 89.20559399999999), (-40.0, 41.171875, 98.11184399999999), (-40.0, 33.75, 102.56496899999999), (-40.0, 26.328125, 104.04934399999999)]]
['Iwasawa', 'Sagittal', 7, 1, 2, [(-30.0, 17.421875, 109.98684399999999), (-30.0, 10.0, 107.01809399999999), (-30.0, 1.09375, 98.11184399999999), (-30.0, -7.8125, 89.20559399999999), (-30.0, -13.75, 80.29934399999999), (-30.0, -21.171875, 71.39309399999999), (-30.0, -28.59375, 62.48684399999999), (-30.0, -36.015625, 53.58059399999999), (-30.0, -40.46875, 44.67434399999999), (-30.0, -46.40625, 35.76809399999999), (-30.0, -49.375, 26.86184399999999), (-30.0, -52.34375, 17.95559399999999), (-30.0, -55.3125, 9.04934399999999), (-30.0, -56.796875, 0.14309399999999073), (-30.0, -58.28125, -8.76315600000001), (-30.0, -59.765625, -17.66940600000001), (-30.0, -59.765625, -25.09128100000001), (-30.0, -61.25, -33.99753100000001), (-30.0, -61.25, -45.87253100000001), (-30.0, -59.765625, -57.74753100000001), (-30.0, -59.765625, -68.13815600000001), (-30.0, -59.765625, -75.56003100000001), (-30.0, -58.28125, -82.98190600000001), (-30.0, -58.28125, -90.40378100000001), (-30.0, -56.796875, -99.31003100000001), (-30.0, -52.34375, -108.21628100000001), (-30.0, -41.953125, -93.37253100000001), (-30.0, -31.5625, -82.98190600000001), (-30.0, -15.234375, -75.56003100000001), (-30.0, 1.09375, -72.59128100000001), (-30.0, 18.90625, -75.56003100000001), (-30.0, 33.75, -81.49753100000001), (-30.0, 44.140625, -87.43503100000001), (-30.0, 53.046875, -93.37253100000001), (-30.0, 58.984375, -100.79440600000001), (-30.0, 63.4375, -94.85690600000001), (-30.0, 64.921875, -84.46628100000001), (-30.0, 64.921875, -75.56003100000001), (-30.0, 66.40625, -66.65378100000001), (-30.0, 66.40625, -57.74753100000001), (-30.0, 66.40625, -48.84128100000001), (-30.0, 66.40625, -39.93503100000001), (-30.0, 66.40625, -31.02878100000001), (-30.0, 66.40625, -22.12253100000001), (-30.0, 66.40625, -13.21628100000001), (-30.0, 66.40625, -4.310031000000009), (-30.0, 66.40625, 4.596218999999991), (-30.0, 64.921875, 13.50246899999999), (-30.0, 63.4375, 22.40871899999999), (-30.0, 61.953125, 31.31496899999999), (-30.0, 60.46875, 40.22121899999999), (-30.0, 58.984375, 49.12746899999999), (-30.0, 57.5, 58.03371899999999), (-30.0, 56.015625, 65.45559399999999), (-30.0, 53.046875, 72.87746899999999), (-30.0, 48.59375, 80.29934399999999), (-30.0, 45.625, 87.72121899999999), (-30.0, 39.6875, 95.14309399999999), (-30.0, 35.234375, 102.56496899999999), (-30.0, 27.8125, 108.50246899999999)]]
['Iwasawa', 'Sagittal', 8, 14, 2, [(-20.0, 11.484375, 108.50246899999999), (-20.0, 4.0625, 104.04934399999999), (-20.0, -4.84375, 96.62746899999999), (-20.0, -13.75, 87.72121899999999), (-20.0, -21.171875, 78.81496899999999), (-20.0, -27.109375, 69.90871899999999), (-20.0, -33.046875, 61.00246899999999), (-20.0, -38.984375, 52.09621899999999), (-20.0, -43.4375, 43.18996899999999), (-20.0, -47.890625, 34.28371899999999), (-20.0, -50.859375, 25.37746899999999), (-20.0, -53.828125, 16.47121899999999), (-20.0, -55.3125, 9.04934399999999), (-20.0, -58.28125, 1.6274689999999907), (-20.0, -59.765625, -5.794406000000009), (-20.0, -59.765625, -13.21628100000001), (-20.0, -61.25, -20.63815600000001), (-20.0, -61.25, -28.06003100000001), (-20.0, -62.734375, -35.48190600000001), (-20.0, -62.734375, -42.90378100000001), (-20.0, -62.734375, -50.32565600000001), (-20.0, -62.734375, -60.71628100000001), (-20.0, -62.734375, -72.59128100000001), (-20.0, -61.25, -84.46628100000001), (-20.0, -59.765625, -94.85690600000001), (-20.0, -55.3125, -102.27878100000001), (-20.0, -43.4375, -93.37253100000001), (-20.0, -33.046875, -87.43503100000001), (-20.0, -22.65625, -82.98190600000001), (-20.0, -7.8125, -78.52878100000001), (-20.0, 8.515625, -77.04440600000001), (-20.0, 23.359375, -78.52878100000001), (-20.0, 36.71875, -82.98190600000001), (-20.0, 44.140625, -87.43503100000001), (-20.0, 53.046875, -96.34128100000001), (-20.0, 56.015625, -88.91940600000001), (-20.0, 58.984375, -81.49753100000001), (-20.0, 60.46875, -72.59128100000001), (-20.0, 61.953125, -63.68503100000001), (-20.0, 61.953125, -54.77878100000001), (-20.0, 61.953125, -45.87253100000001), (-20.0, 63.4375, -36.96628100000001), (-20.0, 63.4375, -28.06003100000001), (-20.0, 63.4375, -19.15378100000001), (-20.0, 63.4375, -10.24753100000001), (-20.0, 63.4375, -1.3412810000000093), (-20.0, 63.4375, 7.564968999999991), (-20.0, 61.953125, 16.47121899999999), (-20.0, 60.46875, 25.37746899999999), (-20.0, 58.984375, 34.28371899999999), (-20.0, 56.015625, 43.18996899999999), (-20.0, 54.53125, 52.09621899999999), (-20.0, 51.5625, 61.00246899999999), (-20.0, 48.59375, 69.90871899999999), (-20.0, 45.625, 77.33059399999999), (-20.0, 44.140625, 84.75246899999999), (-20.0, 39.6875, 92.17434399999999), (-20.0, 36.71875, 99.59621899999999), (-20.0, 29.296875, 105.53371899999999), (-20.0, 21.875, 107.01809399999999)]]
['Iwasawa', 'Coronal', 4, 13, 3, [(-25.280383, -30.0, 55.052257), (-31.842883, -30.0, 53.411632), (-40.046008, -30.0, 50.130382), (-46.608508, -30.0, 46.849132), (-53.171008, -30.0, 43.567882), (-59.733508, -30.0, 40.286632), (-66.296008, -30.0, 33.724132), (-72.858508, -30.0, 27.161631999999997), (-76.139758, -30.0, 20.599131999999997), (-79.421008, -30.0, 14.036631999999997), (-82.702258, -30.0, 7.474131999999997), (-84.342883, -30.0, 0.9116319999999973), (-87.624133, -30.0, -5.650868000000003), (-89.264758, -30.0, -12.213368000000003), (-92.546008, -30.0, -18.775868000000003), (-92.546008, -30.0, -25.338368000000003), (-94.186633, -30.0, -31.900868000000003), (-94.186633, -30.0, -38.463368), (-95.827258, -30.0, -45.025868), (-95.827258, -30.0, -51.588368), (-95.827258, -30.0, -63.072743), (-97.467883, -30.0, -71.275868), (-97.467883, -30.0, -79.478993), (-97.467883, -30.0, -87.682118), (-97.467883, -30.0, -95.885243), (-94.186633, -30.0, -107.369618), (-85.983508, -30.0, -99.166493), (-81.061633, -30.0, -95.885243), (-74.499133, -30.0, -90.963368), (-64.655383, -30.0, -89.322743), (-54.811633, -30.0, -87.682118), (-43.327258, -30.0, -86.041493), (-35.124133, -30.0, -84.400868), (-28.561633, -30.0, -84.400868), (-18.717883, -30.0, -86.041493), (-20.358508, -30.0, -74.557118), (-21.999133, -30.0, -69.635243), (-23.639758, -30.0, -63.072743), (-23.639758, -30.0, -56.510243), (-23.639758, -30.0, -49.947743), (-21.999133, -30.0, -43.385243), (-21.999133, -30.0, -36.822743), (-20.358508, -30.0, -30.260243000000003), (-18.717883, -30.0, -23.697743000000003), (-15.436633, -30.0, -17.135243000000003), (-12.155383, -30.0, -10.572743000000003), (-10.514758, -30.0, -4.010243000000003), (-8.874133, -30.0, 2.5522569999999973), (-7.2335080000000005, -30.0, 9.114756999999997), (-5.5928830000000005, -30.0, 15.677256999999997), (-5.5928830000000005, -30.0, 20.599131999999997), (-3.9522580000000005, -30.0, 25.521006999999997), (-3.9522580000000005, -30.0, 30.442881999999997), (-2.3116330000000005, -30.0, 35.364757), (-0.6710080000000005, -30.0, 40.286632), (-0.6710080000000005, -30.0, 45.208507), (-2.3116330000000005, -30.0, 50.130382), (-7.2335080000000005, -30.0, 51.771007), (-12.155383, -30.0, 53.411632), (-17.077258, -30.0, 53.411632)]]
